telegram_id,username,tickets_count
1728334657,Dedpytun,161
955167102,weaselcrow,161
6456849044,cs20h,160
7011612658,Mr_dimond_gift,160
1752225826,BalexanderB,159
1433423748,slick,158
457524948,EvRu1,157
7505083693,glebbasedgod,157
757671800,Dosya_E,156
1638451888,kessWW,155
719112612,boyarsskyy,155
1160636682,APECTOVAN_B_MOCKBE,155
7563414819,Minman9,153
1085618975,frukiss,153
5440728038,cch1b1k,152
6419798390,Danilka21_09,151
5237468303,extazy_dealer,151
370861249,SeeYouAt420,151
1495081334,ipablo_dev,151
789270473,tsumatsuu,150
8113063062,stepa711,150
721044013,skyplaner777,149
7041783289,printerpoker,149
8187960684,szarum,149
2001125701,Rostishka_Oyes,149
637258016,xnsense,148
596460868,faith1337,147
1666880333,crashsys7em,147
782944564,kkaver,147
5066616882,Faithful_Jesus,146
6526642074,idsato,146
1257751177,MAKS00N4IK,146
6922735539,magomadovx,143
603773597,xaraks,142
934961905,gutav84,142
6048975433,xrimv,139
685416511,BLIZZARDA,139
7100107775,weqqweshop,139
1400682654,zibzabovich,138
276704251,kizam_i,138
7124857503,krokodil_nastya,137
8083112822,Rytik10,134
7376212709,twerk_off,133
5105140530,korallxd,133
6396877182,Alirezaa_as_90,133
8344600310,Nahcci,133
5544928457,loryyyxcvv,132
7893058246,xuesostik,132
158712410,Windfake,132
1595198289,brawlermq,132
6514293873,APUCTOKPAT52,132
1932145446,genius_mark,132
1339392484,Kirya_buntar,132
1003301463,bober_blin3,131
349189061,whatitwastoday,130
917097061,sdertyxz,130
1356586468,Svetiika,130
489173821,diarsane,129
5840010681,wega077,128
968565869,Entereer,127
6826327603,itsjesus11,127
1684049425,ririsssa,127
1174714544,CMEPTb_Freyyy,126
6057290342,Temasqzx,124
1769068314,amirs_rmz,124
1328438377,narkomanus,124
5689801907,Xokera7,123
554947627,omionlyone,122
749239614,azaazamaza,122
1405494054,xsqqo,121
659280756,Magnet1Que,121
7120824098,HomFonsDom,121
7631562129,Moorniings,121
5980937710,Meeqlo,121
7353522473,YTKaru2101,121
1895676677,Bitcoin_B4,121
840667212,pom4ali,120
1058007569,arseniiiiiiiiiiiii,120
5070672429,nesoxk,119
113313959,Morabi,119
646852515,dhrurueu,119
8367638002,vMSNv,119
1115963661,torluc,119
843044686,vvsgermanchik,119
7388786970,pr1me_cuper,119
5408292314,hajdike,118
788757921,dnttxtmenvr,117
6626226906,matik_r5,117
527354533,twezzxluv,116
5495954826,isn_iancpan,116
636262389,emoo_emooo,116
7624090738,EbalNegretosika,115
6944280214,Cherny777,115
5214040601,DoNi_Luxury,115
701498683,DenisMSL,115
1780328531,mxkeevsky,113
1158803702,emoprincess77,113
1746191417,babi_leshli,113
421143333,pazantre32,113
6606179161,kakhramonov1cc,112
610991849,ReGaRd_8,111
5108706918,Fr3akzz,110
7957934077,wantedkaiser,110
6836562037,cheetos777a,110
1933267208,vkt0rya,110
1834505941,ezhikcrypto,110
6109112138,Justanyhelper,109
7508101154,TySochi,108
5109992366,ramik0202,107
7344748624,Warlordgoblin,107
2140967716,qwasvadim,107
6030805366,pvjorj,107
1453036199,fearoftraff,106
549789942,Sokolik_pro,106
8122491551,sberfia,106
7664547911,sachok28,106
1693011449,boommonk,105
1936454597,CCC000CC,104
356677015,mrflooder,103
1847425733,dwwres,103
7218005557,vipdevand,102
6648094839,pzeef,101
5557769220,DaringWayBR,101
1226376650,keceddy,101
260868681,gym_marketer,100
1051924611,wer_chik,100
8260109724,jf_hdbd,99
6368420731,samsacrime,99
943836758,Gest_czx,99
1771389306,welzz34,99
7212545569,MAJOR_OAE,99
7940139090,SorryLoveLive,99
1050442648,matvey_yy,98
7690452656,BeIoyar,98
555917309,Astorioo,98
7538898178,chikiribang,98
8109946526,knowsobased,97
5939841794,Win0ex,97
5598096441,ZhitnikDmitry,96
270519257,karimslim12,96
2022678164,makso5_5,96
