telegram_id,username,tickets_count
6593230996,parsa_TG,150
6318004698,guberNaor,150
5717974965,benzo_otsos,150
6330684957,dimontev,150
5870673180,molester69,150
5169985684,vokxi,150
7085419501,meowmyrar,150
7733453439,Devxa,150
6027173502,Sayhoon_YT,150
581164202,artistdead,150
177712887,InsideCradle,150
927813890,be1mer,150
5225574364,s_lll_v,150
2124885625,fghfghzxcftgh,150
6598862444,Eblanko228,150
5725585698,yazideto1,150
1895926748,P48843,150
1946040333,Two_Mk,150
2038771927,Warboyski,150
5563184977,Qwertph,150
1973135997,DaKiddi,150
7244509871,NiLo_MahYar,150
7839466505,saylessthanwant,150
7806667134,tjopa,150
5870346376,fisenkoz,150
471639915,threehundrred,150
7760804341,jatemag,150
943015355,JANGO012,150
2045479010,Kirilloss1,130
6174848018,VovasNov,130
7807338378,nwasei,130
6558290277,NorthNigger,130
8038611962,maghzym,130
1056534681,MidNeLane,130
5469458496,dep_niceis,130
1173698485,Destortes,130
1176428015,di0nka_7333333,130
582852790,Vvooosh,120
7566161287,soulzx11,120
6167677604,Pharaoh63473750,120
624219039,ilya_walter,120
5931278694,krnbyvas,120
407677226,user70_07,120
1454194107,Vlad7jk,120
6558022310,winstonpp,120
1096859427,zxcdoxwt,120
692181108,svendel,120
43182717,nikitalv,120
7346894202,Steff_carry30,120
5726758553,megapon358,120
1600961683,ARESTOVAN_PVP_DRIP_ESHKERE_SIGMO,120
1033249242,suckmyass02,120
6483497308,Soxsjnday,120
2085818163,ownerofredo,120
5676485852,Teerynae,120
447971687,agent_dogecoin,120
7349208982,Vecthgf,120
702126513,Soon_rehab,120
1460339197,Kanye_Crypto,120
6722886506,Takoy_Umarchik,120
1307553557,HellaGifts,120
866485414,Biglanch35,120
778133993,copro,120
1418357406,kvv1ac,120
7287655290,apileon,120
864717998,futuremade,120
7939028187,noir_zdx,120
1419410877,Wibesis,120
917693266,mutserxvsk,120
6174555892,Artur_S_G,120
7909479470,hogriq,120
1366275728,Aliakbar_azs,120
1086317404,blllatt,120
6239502151,gvdingu,120
961844462,gtdvhg,120
7041783289,printerpoker,120
7333068660,Vvvoo2024,120
546335740,sh11ttluvh,120
5432223088,AWCsiski,120
970476748,rummyuacore,120
5591271820,yamiks23,120
1650797230,maximovichn,120
1226305714,TheEngineOfProgress,120
5336326308,PV_danials,120
5137578217,Brat5566As,120
1842748134,Vvvnmlk,120
867296783,TwoyOtec,120
1939999353,Dimkubir,120
995308268,sashalint,120
1452363752,flowchortik,120
1238633758,FighterMan2087,120
1099019156,terorkarti,120
620022357,olohhasoha,120
7156081910,icespeedway_373,120
5852307913,Ner0_Secre,100
1200042735,In0nly,100
577460821,bendeveryone,100
1773721900,drm0802,100
1090934723,vikki_kiz,100
2063641579,ofisnyybegemot,100
7324363860,gospodbox,100
5587201469,Lexarickowens,100
822701535,,100
1073893972,akulenok089,100
1954016120,busd_sell,100
690771726,Nait65,100
1624125525,jtoysq,100
1494276978,Watermelonfucker,100
914710219,km01xl,100
7131453765,Yololol8,100
848182663,mwillowv,90
1283726885,BiznessRazum,90
1274761269,pikachu_zxc,90
931009853,pupseen,90
689402917,Alir6z9,90
2040036541,Egor_na_spake,90
472486075,MKZ362,90
1307619341,The_media_bruh,90
7308287411,karateltvoy,90
503016130,bartix800xy,90
8290287759,SweetieFoxUwU,90
8133366767,WIRUSCHEK,90
5654350058,tematema20,90
7288282387,Amirhossein282828,90
7318810322,recentlly_qq,90
5202953306,Chishkopro,90
601330116,S_Zheleznov,90
638292004,bydy_vashim_kotom,90
1381429603,YinYang,90
5853312377,Fou2oc3flfh3mfbk,90
2074740678,Siuica,90
8154184638,netwooorkkk,90
1457567485,promysed,90
5632638550,avitologys,90
6897134383,maksimkatg,90
8030716043,Venousextract,90
1681737587,Dismocore,90
5548817393,allexnisa,90
7648186481,find_me_interpol,90
8048314272,R1mi888,90
8144351151,Intermetamorphoss,90
907178575,swaginventor,90
7106455261,GodMover,90
551603105,cheesecakeytt,90
8172620245,Gsusudhshs,90
984156890,merffyyy,90
2067774066,hellisti,90
397782049,murlocq,90
1769779022,kiffyk,90
8071731619,JIURc,90
6402708527,ho1lys,90
7827603033,im_bronze,90
1742141801,raslov2,90
5427313005,m1ndy,90
720206665,nevermx,90
1718316348,zzzhttps20,90
467162479,Svetbobrj,90
7031724230,KioToSoia,90
5590834072,hi_tron,90
1625722590,BoobieColeman,90
1149142798,deeda03,90
5409011350,Bln4k,90
5055136423,ayanamireeiii,90
7886533512,Supreme_Spell,90
1482803819,Slowlk,90
2108349530,vadim_ltx,90
6660806220,lilikirom,90
6182246350,Motolove73,90
7231446444,CTPAHA_BYTLEROV,90
835904427,chattytoaster,90
7471310421,cryptoman_ton_sale,90
5094921537,papa_durov1,90
6274968980,OXOPOHA_NOVUS,90
5474771056,JUNBESH,90
8037570922,ksd1001,90
560899318,CoinZah,90
7376212709,twerk_off,90
6708952595,,90
551963406,oleguaa,90
1630257259,eggwizard,90
5808648432,rolik122,90
534615933,H_N_2024,90
5794472585,gl0mo,90
6224468011,ebyzadurova,90
1449458948,ArtemBiznesMen,90
1918442542,kidlouis,90
959405132,shitgotenemy,90
5156989835,Gigachadig,90
598232652,vels0,90
5242299153,Killk10,90
5174209982,imwertyx,90
1033299432,xc12xcger,90
6695345410,wersssss,90
951981377,Merakilin,90
7907076477,Mortisteg,90
5351062147,magnat754,90
6823215604,coldroseadm,90
1308464043,Shadow_Fiend44,90
7803653626,user74208,90
663646310,asapowenu,90
6377916851,chebasss,90
7494122884,qzude_oka,90
8145279435,voiq1,90
6535399809,nikten10,90
136632709,MADARAUCHlHA,90
5291439479,nortsfr,90
6426641566,Ari_est1,90
6016446056,VIBE_SHOP_IR,90
779110508,Bloodyawful,90
1342215391,uunnif,90
924642594,TNIOPHSALF,90
7184903848,mob3rr,90
5847488740,Ec3nin,90
2098721917,reweqq,90
1268573786,le_vouche,90
625194502,WgZews,90
1223388316,conorshaaw,60
1225776867,romfxx,60
5682018169,not_savely,60
1275793772,Egorik603,60
676766330,Igorek_200iq,60
1150686377,fiyteh,60
1152113928,ssg_solomen,60
524933212,mala1kaa,60
1005686554,Eduard_Tovmasyan,60
6171713522,XNN_13,60
5206843487,Maylary,60
1815292941,Ssttrraanniikkk,60
1295522928,EugenoIo,60
1660532364,MRIQ200,60
1618524585,P777KP,60
707474348,pankratovw,60
7007407186,miron53003,60
5196896415,Tahasadrrr,60
934104996,Faraar,60
233555269,Ramis_VH,60
5833661006,newera666,60
5816797458,dagseller,60
2110370469,Evgeny043,60
984865353,Yurec51,60
7727029975,temaglx,60
1370309087,adidasssw,60
6412821858,ZETABEBRA,60
1888405741,Khodeamin77,60
5038462719,,60
1583120499,nikitossex,60
6285038220,manukyan126,60
1502879859,bairikon,60
6509806591,ya_w1nter,60
6553233080,andrewmalkh,60
1586397604,sswiqxx,60
1103206178,Erevan_ash,60
2052568099,MammyDurova,60
5947739564,Vikklyy,60
7315360822,shshjakskzkskv,60
5537549672,polll777,60
922256619,BYSIKI111,60
1600739496,Kvenzys,60
812433170,GoodzDay,60
627112667,primlock,60
8420789438,sw1chblad3,60
6644412336,maksimsol07,60
6356903615,Mef_Mefffich,60
978484350,NineMiceOriginal,60
6954049097,fintikz,60
1087813199,ad3kvt,60
798928077,p44van,60
1400036323,uvoly,60
1081430672,anonymous_dude171,60
1882301411,arnykopar202,60
6893219333,flexyscamm,60
1092217112,IloveNastya72,60
7550225325,fuskdotov,60
1815443091,behneam,60
5048838878,radiinee,60
5131658808,DimanBirjukov,60
7398389267,Do_sha2,60
1775260362,ezFLwas,60
808367453,YaDinarka,60
5656019209,Or_actor,60
5890147781,notweakhands,60
1887687787,Terletska1,60
1535322081,vorvzakonnne,60
5485985861,Salonoob,60
5615019712,glopglopglab,60
902791176,murmikss,60
637258016,xnsense,60
5535190035,unexpectedgrowth,60
1331742973,truetrendsetter,60
5776032239,nownownow777,60
7734298474,vvasiat,60
7183020291,qazuzs,60
7329360268,Cureptan,60
7013342960,messi_messi_lm10,60
5441598647,AbdullaKZ,60
6613461934,Doom666shop,60
6495704176,oyvar,60
2091711020,gnida_love,60
6606179161,kakhramonov1cc,60
8130135861,Wvurc,60
6499074065,PVABOLF,60
745871666,gg_lantamer,60
5436839861,why_s1kelzzz,60
485155275,pittoxa111,60
6900632709,oret911,60
902871242,ilya_chiberyov,60
5143963067,L0remy,60
5462642714,motor41kk,60
8085291383,sendinc,60
1811032758,h1dem,60
8048459996,Zzhmeee,60
1163534789,Chillychaaaan,60
979867524,vahoo182,60
963380039,winderry,60
2077048544,nenene91,60
5274317319,devezyaka,60
1662629673,ARIAN_TN,60
7791423555,bniiy,60
6985515364,takoyalex,60
1382255138,thesmile77,60
5082117705,trap_a_xolik,60
5747732826,oxitioz,60
6310643181,pascholnaxyu,60
5905587868,Senchik555,60
1092693836,w1zzzyyy,60
5865607259,magaxyecoc,60
699204629,MOT_CMD,60
842895099,totorotort,60
7586537777,,60
1697579490,posikovv,60
579700731,kontuzik2008,60
6989813730,gxjoz,60
5785753461,,60
7243757555,Uukokoin,60
273111178,beatsonfire,60
1955882293,plugovq,60
7043754470,hamapc,60
7651286561,xolov_totsamiy,60
5141210166,vladsrgg,60
8123057966,shard_tg,60
5976284847,The_cheshat,60
611148560,gunnyqq,60
6205527857,Tahawchi,60
393834419,vfynehjd,60
1198048646,kentyrik1,60
7760490520,usertyuq,60
6223430072,Ris_J,60
8003968631,Samson0906,60
8476419751,blant812,60
5630659210,crazytime50x,60
710834848,SnowFlakeSar,60
1222272011,Kost_mos,60
969577498,setwarning,60
341087014,krip0chek,30
646196726,coper293,30
6275183838,ansedise,30
6653693381,MAAKSIM1122,30
313895609,DmitryUtk,30
190609985,kealia,30
6226743236,WhyK1tanna,30
7796708099,Liiiiiilv,30
1798740138,clunai,30
2021611872,Mo70m,30
1891336006,God_Ussop123,30
5188457770,deeeemb,30
1378222937,StiletMetro,30
5782621049,kbrbkk,30
1839126141,nft_durov_gift,30
1610148500,Slizny,30
1785915175,PARSAofTON,30
7254356683,P_Drilla69,30
619514490,ssunderr,30
5076392876,fortunaway,30
972517400,Ionlyloveher4,30
1235302501,shitnaiter,30
6887895036,TGIV69,30
5286687676,richforeveraye,30
5253371711,Vintiseven,30
6903338829,pogomil,30
7615833576,stepka_ymnishka,30
911229139,zKOTx,30
8199416824,ladnplsl,30
6639826744,b3zda4r,30
648663877,ruckemsuckem,30
7609539573,LMetaforaJ,30
851530728,ghDmitriy,30
7242520627,mikyw1k,30
7355927834,TheMrTommyShelby,30
7277552886,,30
1126614461,fnoxe,30
6310968319,Kitill_GG,30
7517810096,SeyShahaab,30
1863773287,Oxxxymirontabits,30
1653316288,KeanuNeo1,30
5417335670,Mehovik_52000,30
5896801879,Am_Behzad,30
5351895107,gonlune,30
5125578680,boltik_d,30
7794869822,maximchik1007,30
1132812483,xpsDendi,30
817565140,bodya_areh,30
1165239277,iambornedhope,30
1922891205,iMoHsenr,30
6725439504,Moti_7ixl,30
8382769254,mmdjkob,30
1169572192,kkoalich,30
1889664241,Maximcosaca1,30
7919256515,gift_consultant,30
650971359,R0sti4,30
429705700,Denix39,30
5294542738,suicllde,30
5551634642,Zuhrrov34,30
706421873,,30
1257945632,rrusikss,30
5309745449,jaiaiwins,30
7901205039,scamm33r,30
1305766328,wetclouds,30
1031498803,tishass,30
5187241474,Wolf_z_wolf,30
1516746304,MrRosts,30
1479557121,Heavykusha,30
860719491,runsrxxd,30
7762068886,Akuritas,30
692121521,MarcEckos,30
1904733631,iqaus,30
1209991463,Ayebybangnida,30
7879960037,DIct0tor,30
6803281333,bababafa666,30
1893638013,Tader1,30
895257715,ioio000ioiogg,30
1209910590,Dm_Maksim,30
760010940,maxsnc,30
1026194997,xligwevnk,30
846748206,OnFairfax,30
7553794789,Fuck_Morty,30
519846718,max_st24,30
1004448729,Why_Absolute1,30
5505193406,KAA0561,30
5864709975,Cryptodevelopmen,30
1291821164,Savkkinn,30
7900806207,nick6name,30
1168554692,iskanderka46,30
1364377530,beelyayn,30
1024978574,AntonNine,30
831043413,zenweb,30
5033750465,Skyvodka,30
5081748218,zz1trax,30
1175035818,Dekfix,30
1335619153,bosyannn,30
7668821708,Niki7a7a,30
1214771189,Ebanashka0038,30
5271236508,btcpresident,30
6378359933,Moonlight763,30
1787078542,nodirivich_i,30
6895950801,Renozol,30
2127608581,rpgtusina,30
406848203,Alex_2359,30
1479852440,Quv1Li,30
5109378667,Cocadel,30
1856838643,matinf117,30
528052187,neosdart,30
7760341062,gift_sell_TON,30
848924247,jkjkjsnxh,30
971077758,titskick,30
1654359652,urmvrk,30
918144655,huggywagi,30
1346174843,ryazncv,30
7616863231,ebanushkin,30
1621365416,hhAAsrti,30
7667550267,Imunderstar,30
1399216779,Tikvach,30
1964062759,herosentc,30
6613677305,worpf,30
6090693281,yttdskotikgames,30
5363318272,emirueid,30
1468742476,vadwq1,30
8486482563,sendinpo0,30
5913988383,merkantilnayatvari,30
1689949184,ghou1gg,30
5461282551,Tema911228,30
5322965879,mvpqq,30
6804721019,RoyalMidas,30
7019944867,ReaIarian,30
1283681976,janekurjudope,30
7521467967,dalrad,30
7444606946,Fayswss,30
6465123118,rainsexsmile,30
8495366208,,30
1443209894,qwezee_z,30
2090053947,KoNstaNtiN46ru,30
5694946241,Kabachek,30
1403733967,msksgg,30
5790113969,Mbap_eeee,30
6373475293,mystudiolife,30
1672602147,ifykyk15k,30
5342161006,Xpaod,30
438902471,murd3r3ss,30
553400912,dest_royer1,30
738047699,Raibon4k,30
6301329712,AlexWithT,30
7919167137,youcoId,30
1501650896,kotyaradj,30
7343371443,xelnixd,30
887266987,volfram11,30
5263505823,TrudnoBe,30
1750009429,,30
789462350,smrkf8,30
549642268,x0xXxX0x0XxXx0x,30
98557876,v1gar,30
5141279333,wikli,30
6424843578,Tenkai_solo,30
1861896795,Mishka628,30
6304284911,kirix1x,30
1819037003,Daniil023,30
7634066133,Sancho_20102010,30
6012417002,ceosteth,30
1606208468,durovskyj,30
2069275665,pipigos,30
1351519193,WooD1120,30
1416436377,Good_night01,30
5937852183,UNICCCCON,30
343069019,ppii_yo,30
5877778245,sem4ik339,30
1273578525,Samansyyd,30
5841370844,RAINESS444,30
7197877024,alirxq4,30
7776023053,ortikovcmbk,30
7323396593,BALENCIAGA_main,30
1370575448,squazik,30
707416485,Evill_killer,30
381578222,rampowwer,30
7452160431,Ogyr4k_666,30
5718198879,flipflapflubadubadap,30
825038915,romabyk24,30
428655153,omenx111,30
6447156088,bankaySPB,30
812444944,kokcer,30
2018285935,ponytno796,30
8031184607,vesta_222,30
240618430,mikhail_no456,30
1958423862,kis31evSky,30
7857759713,Imsoul3,30
1168471342,raxitte,30
7116382630,pypypy039,30
5308125748,CmAuLik77,30
7608926366,,30
6368420731,samsacrime,30
7217931879,ReaIsajad,30
6117160224,mszxqw,30
5583685428,azzzmatov,30
5161352556,exitwork,30
6590567781,YJJJJN,30
6303205576,Timoka_sp,30
977589246,Future_krms,30
5092368063,eld56,30
831098889,kdkakdh,30
1746795956,Has1kaaaaaa,30
151439543,n_nikolay_0001,30
5808748858,Securit78,30
6753120451,Iliyaopo,30
7428076284,Z4MsE,30
1790888507,tkdwtfff,30
8342573959,teleuuu1,30
5189512336,TerrtyTEm,30
738625464,lkhufto,30
138793474,alllexzzz,30
1314719284,iskamr,30
6726471653,skypespeaker,30
2092893642,Rrrrrrr128hs,30
1067813244,Cat_0_0_nis,30
8181882503,eltinn123,30
461417487,lex_les,30
792253810,kucej1b,30
1200937052,baton_net,30
1105200047,FAB_BD,30
444737973,Nikitoster1,30
5573933608,messier101,30
1707545799,Wudulio,30
713571921,xdcvnl,30
5184664105,Barbossa_number_one,30
884255826,cchivo,30
6039305464,kayxd3,30
6655501801,QuwartAccount,30
1198440060,k1oooyn,30
7708605934,Imirongolem,30
6804189497,ttimmoshaa,30
7697662041,ckamep_mam,30
8019160020,kupon27,30
1385174229,Bel1cos,30
5222595160,Moty_2002,30
5103676930,shabeka7,30
5429028495,wexxxxixx,30
1216687089,Bolodyy,30
6087996208,Alex207777,30
8432917664,PVXOP,30
710802141,errti1,30
7728980997,top4ikdf7,30
811976387,Vladosikstar,30
6579628184,novoani,30
1271918234,Mr_Lil0nly,30
5733183652,uasjoo,30
8192880988,loboea,30
1927657013,Tap4eX,30
5842645972,wzrtyyy,30
1739258554,Lexa_2_2_8,30
7315204778,B_E_B_O_O_7,30
31846575,OrPerets,30
689944875,sovexes,30
1675032169,krytoi_1111,30
882057207,dimaahelp,30
6820910692,Inf3rna1s,30
7671001953,xivivid6,30
5261116804,Gonc_a15,30
1760051790,un1xzzz,30
1190757934,nikos_king,30
7131257528,n1kita72,30
1294464733,amoraInyi,30
470569102,bttgboy,30
6309392613,,30
1055754915,Myauuuuuyu,30
1456183419,Bustyra,30
849272409,Alexos96,30
7411525418,Vjuro,30
5346002628,dashaaaaa_08,30
429530839,tim8ka,30
1362519446,drefhug,30
423320629,konstk1,30
1034438140,krip_me4nik,30
875920163,clifqq,30
7296771694,romaromaq,30
6061911815,anasha_its_ok,30
5492700670,Officialdororo,30
7775993927,scamilli,30
6199545092,Kwngubq,30
5244516859,aydro,30
6551901267,Dizastez,30
1694721189,IsKaR_Web,30
505282071,Artapedd,30
5153243561,Adelsl,30
8110767035,ArtemTYCom,30
1911550424,Baristann0,30
1691919590,menyazdecnet,30
1778320522,chuchmek_boriz,30
8360234604,Butterflys_LORD,30
5802562212,fpsx51,30
7087642303,Ahihabmuin,30
788399571,patikoroley,30
5132643016,Motherfucker010,30
165039994,krystars,30
1147271923,sansj0,30
1939904175,curlyy46,30
1904570146,Bimbizyana,30
65569685,Vetach,30
469477106,phanarora,30
1670301283,kuaqqe,30
1577983880,Moxito_To,30
2010781937,himeresov,30
822286605,levsmil,30
6375365788,Mits_061,30
379968573,damnyan1,30
7188143660,Slayerurmom,30
5802096662,maks1mvv,30
1907037811,kosmosikk,30
7372498545,rinngarant,30
5373919151,kulteia,30
7735553314,sexbIood,30
1986482779,qqniqq,30
7055153975,odiljanovzzz,30
672133462,ARSS_31,30
5776539200,Papanap,30
8396728699,Ggg_javad,30
